,Author,Title,label
10266,K. Silinskie and M. Hite,695: The Incidence of Peripherally Inserted Central Catheter Occlusion Requiring Tissue Plasminogen Activator,0
10267,"H. Silva, E. Jimenez, E. Jaruga-Killeen, J. Barba, C. Hunley, M. Vo, N. Wooding, M. Lafuente and G. Nieman",776: A Novel 24 Hours Porcine Model of Tween 20-Induced Acute Respiratory Distress Syndrome (Ards) to Test Strategies of Protective Mechanical Ventilation,0
10268,S. Simon and J. Krinsley,591: Impact of Renal Insufficiency on the Risk of Hypoglycemia in the Critically Ill,0
10269,"P. Simonowicz, J. Gomes, I. Staff, J. Freund, M. Rinaldi, V. Chrostowski, N. Liang, M. Palter and K. Butler",322: Hypertonic Saline Reduces Icp Crisis Following Traumatic Brain Injury,0
10270,"B. Singeltary, M. Afzal and R. Pack",932: Resolution of Persistent Pulseless Electrical Activity (Pea) With Thrombolytic Therapy in A Patient With Massive Pulmonary Embolism,0
10271,"B. Singh, A. Singh, J. Giri, R. Kaur, G. Wilson, V. Herasevich, O. Gajic and G. Li",578: Evaluation of Digital Signature of Charlson Comorbidities Using Automatic Electronic Note Search Strategies in Critically Ill Patients,0
10272,"R. Singh, A. Baronia and J. Sahoo",388: Comparative Evaluation of New Jaam and Isth Dic Scores in Critically Ill Septic Patients,0
10273,"S. Slinko, G. Piraino, P. Hake, H. Wong and B. Zingarelli",52: Combined Zinc Supplementation With C-Peptide Treatment Modulates the Inflammatory Response in Polymicrobial Sepsis,0
10274,"H. Smalley, P. Keskinocak, J. Stockwell and A. Vats",134: Automated Schedule Generation of MD Staffing for A Pediatric Icu Using Integer Programming to Achieve Enhanced Continuity,0
10275,"A. Smith, D. Hardison, B. Bridges, B. Mettler, K. Christian, D. Bichell and M. Carell Jr",126: Changes in Oxygen Tension Among Patients With Single Ventricle Physiology Supported With Extracorporeal Membrane Oxygenation,0
10276,"O. Smith, N. Zytaruk, E. McDonald, D. Foster, F. Clarke, A. Matte, L. Meade, N. Godfrey, S. Vallance and L. Weisbrodt",133: Rates and Determinants of Informed Consent in An International Thromboprophylaxis Trial,0
10277,"W. Smith, S. Shah, D. Esmon, R. Sepanski and M. Figueroa","467: Improving Teamwork, Confidence and Collaboration Among A Pediatric Cardiovascular Intensive Care Multidisciplinary Team Using Simulation",0
10278,A. Soares,477: Weaning's Mathematics-Place Numbers and Remove Your Patient From Mechanical Ventilation,0
10279,"D. C. Souza, S. Hsin, E. R. Barreira, J. Ferranti, J. Macieira and A. Bousso",665: Prevalence of Sepsis and Its Evolutionary Stages in Children Admitted to A Picu in A Developing Country According to the New Definitions Proposed By the Ipscc-2005,0
10280,S. Spear,461: Just Say No to Icu Starvation: A Nutrition Education Program for Surgery Residents,0
10281,"A. Spencer, H. Dolman, A. Baylor, L. H. Zimmerman, J. Tyburski and R. Wilson",784: Bicarbonate Therapy in Severe Combined Acidosis of Trauma Increases Mortality,0
10282,C. L. Sprung and B. Ricou,Palliative care approach can provide safeguards for end-of-life care in the intensive care unit,0
10283,"K. Starosta, M. Peters, M. Mlynarek, A. Garcia and J. Kalus",369: Pharmacist Impact of Early-Goal Directed Therapy Interventions on A Rapid Response Team,0
10284,J. Steen and H. Schell-Chaple,657: Identifying Improvement Opportunities Through Quality and Safety Monitoring of Continuous Renal Replacement Therapy (Crrt) Practice,0
10285,"A. Stinnett, K. Neill and K. Jones",104: Case Report: Use of Etomidate Infusion for Acute Treatment of Cushing's Syndrome,0
10286,"W. Strutt, K. Dwyer and J. Krinsley",614: The Association of the Three Domains of Glycemic Control to Mortality in Patients Admitted to the Icu With Head Trauma,0
10287,"E. Su, J. Ji, E. Brough, J. Lewis, A. Chekhi, P. Kochanek and H. Bayir",162: Assessment of Antioxidant Reserves and Caspase Activation in A Mouse Model of Adult Traumatic Brain Injury,0
10288,"V. P. Suarez, M. d. R. M. Ramirez, F. D. J. P. Rada and V. M. S. Nava",654: Association Between Airway Colonization By Candida and Subsequent Pseudomonas Ventilator-Associated Pneumonia in Critically Ill Patients,0
10289,"G. J. Suh, W. Y. Kwon, K. S. Kim, H. J. Lee, K. Y. Jeong and S. H. Na",405: Forty-Eight Hours of Therapeutic Hypothermia Is More Effective in Attenuation of Brain Apoptosis and Atp Preservation in Swine Cardiac Arrest Model,0
10290,"M. Summers, A. Zaknic, A. Di Bartolomeo, A. Deane, M. Chapman and M. Horowitz","750: Endogenous Ghrelin, Amylin and Glucagon-Like Peptide-1 and Their Associations With Gastric Emptying in the Critically Ill",0
10291,"G. Sun, J. Chen, B. Ouyang, M. Chen, H. Shi, T. Xie, Z. Xia and X. Guan",350: Efficacy of Ambroxol for Prevention of Respiratory Failure in Severe Acute Pancreatitis,0
10292,"M. Surbatovic, S. Radakovic, N. Filipovic and D. Jovanovic",287: Genetic Predisposition and Immune Response in Gram-Positive and Gram-Negative Sepsis: Is There A Difference?,0
10293,"M. Swaroop, S. Benken, G. Chow, N. Rosenberg and A. Naidech",719: Turn Off the Lyte (S): the Role of Magnesium in Traumatic Brain Injury,0
10294,S. Swoboda and P. Lipsett,535: From 1996 to 2011: Fifteen Year Survivors of A Prolonged Sicu Stay: How Are They Doing?,0
10295,"A. Takeuchi, T. Taniguchi, Y. Ishii, M. Izumi, K. Furuya, K. Kato, K. Maekawa and Y. Asai",575: Association Between Length of Intubation and Development of Dysphagia in Critically Ill Patients,0
10296,"L. Tanaka, J. Taylor and O. Geling",283: Correlation of Laboratory Measurements to Degree of Anticoagulation in Patients Supported on Extracorporeal Membrane Oxygenation (Ecmo),0
10297,T. Taniguchi and M. Okajima,927: Effect of Direct Hemoperfusion With Cytokine Absorbing Column in A Severe Ards Patient With Multiple Organ Failure,0
10298,"S. Tarras, C. Haas, J. Blum, K. Bauser, E. Jewell, C. Meldrum, K. Raghavendran, L. Napolitano and P. Park",45: Hfov Rescue in Severe Acute Respiratory Distress Syndrome: Oxygenation Improvement Predicts Outcome,0
10299,"K. Tegtmeyer, M. Giaccone and D. Wheeler",139: Reducing Non-Icu Codes Exposes Challenges in A Large Free-Standing Children's Hospital,0
10300,"Z. Thomas, F. Bandali, J. Sankaranarayanan, T. Reardon and K. Olsen",291: A Multicenter Evaluation of Prolonged Empiric Antibiotic Therapy in Adult Intensive Care Units in the United States,0
10301,"A. Thompson, S. Irving, A. Nishisaki, R. Hales, V. Nadkarni and R. Berg",456: Airway Management Skills for Pediatric Critical Care Nurse Practitioners: A Simulation-Based Training Program,0
10302,"A. J. Thompson, S. Webb, S. McSwain, M. Stroud and C. Streck",199: Venous Thromboembolism Screening and Prophylaxis Following Pediatric Trauma: Systematic Literature Review and Development of A Clinical Algorithm,0
10303,"M. Thompson, S. Baker and K. Weant",393: Effects of Etomidate on Adrenal Suppression: A Review of Intubated Septic Patients,0
10304,"T. Thompson, S. Pasala, G. Gephardt, B. Boateng and S. Schexnayder",63: Pediatric Critical Care and Emergency Medicine Regional Boot Camp Improves Fellow Confidence in Essential Skills and Communication,0
10305,"C. Thorson, M. Ryan, N. Namias, C. Otero, T. Vu, R. Manning, D. Andrews, A. Livingstone and K. Proctor",106: Risk Assessment Profile to Screen for Venous Thromboembolism in Trauma Patients,0
10306,"C. Tigges, M. Forbes, M. Bigham and D. Gothard",567: The Epidemiology of Severe Sepsis in the Pediatric Intensive Care Unit: A Reappraisal Using A Local Clinical Database,0
10307,"W. Titsworth, A. Layon, L. Archibald, T. Correia, P. Guin, J. Hester, R. Reed, M. Williams and J. Mocco",489: Reduction of Catheter Associated Urinary Tract Infections (Uti) Among Neuroicu Patients: A Single Institution's Success,0
10308,J. Tobias,774: Intracuff Pressures During Routine Intraoperative Use of Cuffed Endotracheal Tubes in Infants and Children,0
10309,J. Tobias,770: Oropharyngeal Oxygen Concentration During Adenotonsillectomy in the Pediatric Population,0
10310,"S. Tomek, J. Cholette, G. Alfieris and D. Macri",123: Use of Continuous Calcium Drips for Calcium Replacement Is Associated With Increased Thrombotic Risk in Infants Following Open-Heart Surgery,0
10311,"J. Tomlinson, B. Haac, C. Kadyaudzu, C. Lee, A. Muyco and A. Charles",205: Critical Care in Sub-Saharan Africa: Outcomes in the Midst of Austerity,0
10312,"H. Torbic, P. Szumita, K. Anger, P. Nuccio, S. Lagambina and G. Weinhouse",349: Inhaled Epoprostenol Versus Inhaled Nitric Oxide for Hypoxemia in Critically Ill Patients At A Tertiary Academic Medical Center,0
10313,"K. Torrence, B. Vermillion, J. S. Clair, N. Zikri, M. Sopirala, N. Ali and M. Exline","584: The Power of Team: Utilizing A Multi-Faceted, Interdisciplinary Approach to Reduce Central Line Associated Blood Stream Infections",0
10314,"R. Tripathi, E. Abel, D. Yuratich, M. Farneman, J. Uhrig, J. Galloway, D. Kothari, T. Papadimos and S. Moffatt-Bruce",508: Lean Management and A3 Thinking to Decrease Median Ventilation Times and Prolonged Ventilation Rates After Coronary Artery Bypass Surgery,0
10315,S. Trottier,222: Validation of Miniature Ultrasound Device: Estimation of Left Ventricular Function,0
10316,S. Trottier and E. Glassl,275: Electromagnetic Guided Confirmation of Nasogastric Tube Insertion: Ehancing Patient Safety,0
10317,"Y.-T. Tsao, S.-W. Lee, J.-C. Hsu, F.-M. Ho and W.-J. Wang",304: Characterization of Staphylococcus Lugdunensis Endocarditis in Patients With Cardiac Implantable Electronic Devices,0
10318,"Y.-J. Tseng, W.-T. Chen, Y.-C. Chen, L.-J. Shen, F.-L. Wu and S.-W. Lin",303: Safety of Voriconazole and Its Interacting Medications in Taiwan,0
10319,"Y. Tsutsumi, M. Sanui, A. Shimojima, H. Ishioka and M. Urashima","503: Associations Among Vitamin D Levels, Single Nucleotide Polymorphism of Vitamin D Receptor, and Operative Severity of the Patients With Cardiovascular and Aortic Disease?",0
10320,"K. Tuano, C. Chua, P. Dyer, J. Muterspaw, T. Browder, J. Fildes and D. Kuhls",209: Registered Dietician Calculations Using Aspen Guidelines Underestimate Nutrition Requirements of Adult Trauma and Burn Patients: A Comparison With Indirect Calorimetry,0
10321,D. Turner and D. Goodman,64: Development of A Multicenter Collaborative for Education Based Research_Birth of the Education in Pediatric Intensive Care (Epic) Investigators,0
10322,"D. Turner, R. Mink, M. Winkler, K. Lee, S. Ross, J. Schuette, K. Mason, K. Biagas, S. Storgion and D. Goodman",465: DO Pediatric Critical Care Medicine Fellowships Meet the Accreditation Council for Graduate Medical Education Requirements to Teach Communication and Professionalism?,0
10323,"N. Umei, K. Atagi, H. Okuno, Y. Seino, Y. Otsuka, A. Ujiro and H. Shimaoka",663: Cases of Emergency Admission to the Icu: Possibility of Using Met/Rrt,0
10324,"C. d. Ninno, K. Subbarao and A. Milazzo",How to make public works work : a review of the experiences,0
10325,K. Nordquist,"Survey of disability projects : the experience of SHIA, Swedish International Aid for Solidarity and Humanity",0
10326,"a. Norton, E. Bortei-Doku Aryeetey, D. Korboe and D. K. T. Dogbe",Poverty assessment in Ghana - using qualitative and participatory research methods,0
10327,"R. Novojilov, T. Malone, W. K. Jackson, M. B. Palmisano and Prom-Jackson","An evaluation of non-formal learning in professional technical networks, 2000-2001",0
10328,C. Obidegwu,"Rwanda - the search for post-conflict socio-economic change, 1995-2001",0
10329,C. Obidegwu,The medium-term expenditure framework: the challenges of budget integration in Sub Saharan African (SSA) countries,0
10330,K. R. Oblitas,Promoting Azerbaijan's agricultural productivity (1997-2010),0
10331,A. Oduolowu,An evaluation of World Bank funded petroleum exploration promotion programs 1980-1990,0
10332,N. O'Higgins,Trends in the youth labour market in developing and transition countries,0
10333,"M. Olarreaga, O. Cadot and J. Tschopp",Do trade agreeements reduce the volatility of agricultural distortions?,0
10334,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 5 of 8) : Structural adjustment : deregulating the domestic economy,0
10335,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 6 of 8) : Mitigating the social costs of structural adjustment programs,0
10336,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 7 of 8) : Managing domestic and external debt,0
10337,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 8 of 8) : Investment recovery and financing,0
10338,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 1 of 8) : Main report,0
10339,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 2 of 8) : Restoring macroeconomic balance,0
10340,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 3 of 8) : Structural adjustment : rationalizing the public sector,0
10341,J. d. C. Oliveira,Latin America - Facing the challenges of adjustment and growth (Vol. 4 of 8) : Structural adjustment : reforming the trade regime,0
10342,"P. Ollila, J. I. Uitto, C. Crepin and A. M. Duda",Multicountry project arrangements : report of a thematic review,0
10343,"E. Omobono, F. Bustreo, H. Axelsson, I. Bannon and E. Genovese",Improving child health in post-conflict countries: can the World Bank Contribute?,0
10344,"X. F. Ordonez, M. F. Castro, G. Beker Busjeet and G. Lopez-Acevedo",Mexico's M&E system : scaling up from the sectoral to the national level,0
10345,"E. G. Ortega, A. Pugachevsky and G. Walser",Mineral rights cadastre : promoting transparent access to mineral resources,0
10346,L. Osin,Computers in education in developing countries : why and how?,0
10347,"W. Ottevanger, J. v. d. Akker and L. d. Feiter","Developing science, mathematics and ICT (SMICT) in secondary education : patterns and promising practices",0
10348,F. Ouchi,Twinning as a method for institutional development: a desk review,0
10349,F. Ouchi and N. Khattri,Formative assessment of WBI's capacity enhancement strategy,0
10350,J. v. Ours and M. Vodopivec,How changes in benefits entitlement affect job-finding: lessons from the slovenian experiment,0
10351,"A. L. Ozorio de Almeida, L. Alves and S. E. M. Graham","Poverty, deregulation, and employment in the informal sector of Mexico",0
10352,A. L. Ozorio de Almeida and S. E. M. Graham,Regulatory costs and employment in the informal sector of Argentina,0
10353,P. Paci,A bundle of joy or an expensive luxury : a comparative analysis of the economic environment for family formation in Western Europe,0
10354,E. Palade and D. Georgescu,Reshaping education for an open society in Romania 1990-2000 : case studies in large-scale education reform,0
10355,K. Pandey,Costs of adapting to climate change for human health in developing countries,0
10356,J.-g. Park,Data on the distribution of income in El Salvador,0
10357,J.-g. Park,Data on the distribution of income in Malawi,0
10358,J. Parker and D. Pearce,Microcredit : One of many intervention strategies,0
10359,S. Pascoe and R. Pascoe,Education reform in Australia : 1992-97 - a case study,0
10360,P. Paul-Majumder and A. Begum,The gender imbalances in the export-oriented garment industry in Bangladesh,0
10361,"A. PECK, S. THOMPSON and AGR",A summary of economic analysis of commodity price stabilization,0
10362,"R. Peck Christen, P. e. Holtz and R. Rosenberg",External audits of microfinance institutions - a handbook (Vol. 2 of 3) : For external auditors,0
10363,"R. Peck Christen, R. Rosenberg and B. Helms",Format for appraisal of microfinance institutions,0
10364,"K. Peffley, J. Lord, A. Posarac, C. Mcclain-Nhlapo, M. Nicoli and M. Keogh",Disability and international cooperation and development : a review of policies and practices,0
10365,H. Perraton,"Mass media, basic education and agricultural extension",0
10366,"H. E. Perret, UNDP and T. A. G. (TAG)",Monitoring and evaluation of communication support activities in low-cost sanitation projects,0
10367,B. Perrin and K. Mackay,What makes for successful conferences? Lessons learned from an evaluation of six conferences sponsored by the World Bank Institute,0
10368,C. Perrings,"Biodiversity, ecosystem services, and climate change : the economic problem",0
10369,PHR,Annual operational review - fiscal 1992 : education and training,0
10370,M. I. Pinard,Progress on commercialized road management in Sub-Saharan Africa,0
10371,M. I. Pinard and S. M. A. Kaombwe,Implementation and impact of RMI : a survey of stakeholders in seven member countries,0
10372,Y. Plessner and AGR,Mexico - Agricultural prices and subsidies : a case study (Vol. 1 OF 2),0
10373,Y. Plessner and AGR,Mexico - Agricultural prices and subsidies : a case study (Vol. 2 OF 2),0
10374,"T. Pollett, D. Sequeira and R. Wybess",The Baku-Tbilisi-Ceyhan (BTC) Pipeline Project,0
10375,M. Potashnik,Chile's learning network,0
10376,"M. Potashnik, M. Gonzales and W. Mayville",Research on education and technology (1980-1996) - abstracts of publications by the World Bank,0
10377,"C. Poulos, S. K. Pattanayak and K. Jones",A guide to water and sanitation sector impact evaluations,0
10378,M. Powell,Rethinking education management information systems : lessons from and options for less developed countries,0
10379,Y. A. Prevost and P. Gilruth,Environmental information systems in sub-Saharan Africa,0
10380,L. Pritchett,The political economy of targeted safety nets,0
10381,L. Pritchett and V. Pande,Making primary education work for India's rural poor : a proposal for effective decentralization,0
10382,S. Prom-Jackson and A. Ransom,"The quality and learning of the knowledge for development action learning workshop for Africa, 2002",0
10383,G. Psacharopoulos,Planning of education : where do we stand,0
10384,G. Psacharopoulos,Critical issues in education : a world agenda,0
10385,G. Psacharopoulos,Time trends of the returns to education cross-national evidence,0
10386,G. Psacharopoulos and A.-M. Arriagada,The educational attainment of the labor force : an international comparison,0
10387,G. Psacharopoulos and N. Nguyen,The age - efficiency of educational systems : an international comparison,0
10388,"G. Psacharopoulos, J.-P. Tan and E. Jimenez",The financing of education in Latin America : issues and lines of action,0
10389,"M. Punkari, E. Pehu, M. Fuentes, P. White and R. Rajalahti",Social and environmental sustainability of agriculture and rural development investments : a monitoring and evaluation toolkit,0
10390,A. R. Quisumbing and J. A. Maluccio,Intrahousehold allocation and gender relations : new empirical evidence,0
10391,J. B. Quizon,"Evaluation of FY02-03 WBI activities with Indonesian participants: relevance, effectiveness and impact",0
10392,S. Rajagopalan,Within and beyond borders : an independent review of post-conflict fund support to refugees and the internally displaced,0
10393,V. Ramachandran and V. Kaul,Snakes and ladders : factors influencing successful primary school completion for children in poverty contexts,0
10394,M.-J. Ramirez,Developing the enabling context for student assessment in Chile,0
10395,M. Rashid and J. Rutkowski,Labor markets in transition economies : recent developments and future challenges,0
10396,M. Ravallion,Targeted transfers in poor countries : revisiting the trade-offs and policy options,0
10397,A. Ravindra,An assessment of the impact of Bangalore citizen report cards on the performance of public agencies,0
10398,S. Reutlinger and M. Selowsky,Malnutrition and poverty : magnitude and policy options,0
10399,"Y. W. Rhee, K. Katterbach, T. Belot, A. Bowring, Y. W. Jun and K. C. Lee",Inducing foreign industrial catalysts into sub-Saharan Africa : firm-level study of supply sources of potential foreign industrial catalysts for sub-Saharan Africa's private sector development,0
10400,P. Rice,Gender earnings differentials : the European experience,0
10401,"P. Richards, K. Bah and J. Vincent",Social capital and survival : prospects for community-driven development in post-conflict Sierra Leone,0
10402,T. A. Riley,South Africa - Characteristics of and constraints facing black businesses in South Africa : survey results,0
10403,A. Risby,GEF country portfolio evaluation : Cameroon (1992-2007),0
10404,L. A. Risby,GEF country portfolio evaluation : Madagascar (1994-2007) (Vol. 1 of 2),0
10405,"R. Rist, J. M. Billson, B. Perrin, M. Bardini, N. T. London, P. Karunaratne and P. laBrecque",Global knowledge '97 : conference evaluation,0
10406,"R. Rist, S. P. Jackson, C. Hayashi, T. Malone, M. B. Palmisano and S. B. Sankofa Martin",Bank staff learning agenda : quality of formal classroom training FY00 mid-year evaluation report,0
10407,"R. Rist, S. P. Jackson, C. Zhou, C. Hayashi, T. Malone and S. B. Sankofa Martin",The Bank's learning agenda : an evaluation of the Bank staff training program - FY99,0
10408,"R. Rist, M. W. Meiers, B. Davenport, W. Riggins, I. Zimin, V. Solodkov, Y. Strelkov, N. Zvereva and N. Deveaux",An impact evaluation of the sound bank management program and banking system development program in the former Soviet Union (1992-1997) : evaluation report,0
10409,"R. C. Rist, J. Zall Kusek and E. M. White",How will we know millennium development results when we see them? Building a results-based monitoring and evaluation system to give us the answer,0
10410,"D. Robalino, M. Vodopivec and A. Bodor",Savings for unemployment in good or bad times : options for developing countries,0
10411,"D. A. Robalino, C. Jenkins and K. El Maroufi",Risks and macroeconomic impacts of HIV/AIDS in the Middle East and North Africa - why waiting to intervene can be costly,0
10412,"D. A. Robalino, L. Rawlings and I. Walker",Building social protection and labor systems : concepts and operational implications,0
10413,"P. Robinson, D. Ndlela and J. Govereh",Distortions to agricultural incentives in Zambia (Vol. 1 of 2) : Main report,0
10414,"P. Robinson, D. Ndlela and J. Govereh",Distortions to agricultural incentives in Zambia (Vol. 2 of 2) : National spreadsheet for agricultural distortions in Zambia,0
10415,Y. v. d. M. Rodgers,Protecting women and promoting equality in the labor market : theory and evidence,0
10416,R. Rofman and E. Carranza,Social security coverage in Latin America,0
10417,R. Rofman and G. Demarco,Collecting and transferring pension contributions,0
10418,K. O. Rogo and B. Giorgis,Background paper on harmonizing approaches to women's health in Africa - dialogue with African ambassadors to the United States,0
10419,F. Rojas and M. Lafuente,The Spanish trust fund for Latin America and the Caribbean : rebuilding trust in the State in Latin America by improving the quality of public policies-ideas from the OECD,0
10420,R. I. Romain and L. Armstrong,Review of World Bank operations in nonformal education and training,0
10421,S. Romboli,GEF country portfolio evaluation : Benin (1991-2007),0
10422,S. Romboli and C. Volonte,GEF country portfolio evaluation : Egypt (1991-2008),0
10423,F. C. Rosati and Z. Tzannatos,Child work : an expository framework of altruistic and non-altruistic models,0
10424,H. Ross,Russia (Moscow) 1999 global youth tobacco survey: economic aspects,0
10425,H. Ross,The Ukraine (Kiev) 1999 global youth tobacco survey : economic issues,0
10426,H. Ross and K. Przewozniak,Poland 1999 global youth tobacco survey : economic aspects,0
10427,"F. Rother, G. Betcherman, M. Godfrey, A. Stavreska and S. Puerto",A review of interventions to support young workers : findings of the youth employment inventory,0
10428,V. L. Rouzic,Evaluation of the first six months 'sustainable forestry : national and global perspectives',0
10429,G. Rubio,Results readiness in social protection and labor operations : technical guidance notes for social safety nets task teams,0
10430,G. M. Rubio,Measuring governance and service delivery in safety net programs,0
10431,G. M. Rubio,Building results frameworks for safety nets projects,0
10432,J. J. Rutkowski,Labor markets and poverty in Bulgaria,0
10433,J. J. Rutkowski,Earnings inequality in transition economies of Central Europetrends and patterns during the 1990s,0
10434,D. E. Sahn,Malnutrition in Cote d'Ivoire : prevalence and determinants,0
10435,W. Saint,Crafting institutional responses to HIV/AIDS: guidelines and resources for tertiary institutions in Sub-Saharan Africa,0
10436,W. Saint and J. e. Capper,Tertiary distance education and technology in Sub-Saharan Africa,0
10437,L. F. Salmen,Beneficiary assessment manual for social funds,0
10438,L. F. Salmen and M. Amelga,Implementing beneficiary assessment in education : a guide for practitioners (with examples from Brazil),0
10439,J. Salmi and P. a. H. R. Department,The higher education crisis in developing countries,0
10440,J. Salmi and P. a. H. R. Department,Perspectives on the financing of higher education,0
10441,N. Sambanis,Using case studies to expand the theory of civil war,0
10442,M. L. Sanchez Puerta,Labor market policy research for developing countries : recent examples from the literature - what do we know and what should we know?,0
10443,"G. Sandoval, J. Cordova, B. Ascarrunz, A. Balboa, G. Gonzales and G. Velasques","Grassroots organizations and local development in Bolivia - a study of the municipalities of Tiahuanacu, Mizque, Villa Serrano, and Charagua",0
10444,Z. Sarzin,The impact of morbidity and mortality on municipal human resources and service delivery : an analysis of 3 African cities,0
10445,H. Sayed,Investing in junior secondary education in Indonesia : rationale and public costs,0
10446,S. Scarpetta and T. Tressel,Boosting productivity via innovation and adoption of new technologies : any role for labor market institutions? : Boosting productivity via innovation and adoption of new technologies : any role for labor market institutions?,0
10447,S. J. Scherr and D. Merrill-Sands,"Taking stock of gender staffing in the CGIAR, 1998",0
10448,S. Schiavo-Campo,Evaluation capacity development: building country capacity for monitoring and evaluation in the public sector - selected lessons of international experience,0
10449,E. Schiefelbein,Education costs and financing policies in Latin America,0
10450,"N. e. Schuler, A. Casalis, K. Kuper, C. Johnnides and S. Debomy",Lessons and experiences from mainstreaming HIV/AIDS into urban/water (AFTU1 and 2) projects,0
10451,A. Schwartz and R. Sack,Sector work and project performance in education : a review of Bank experience,0
10452,B. J. Schwartz and I. Bhushan,Cambodia - Using contracting to reduce inequity in primary health care delivery,0
10453,A. M. Schwarz and A. Demirguc-Kunt,Taking stock of pension reforms around the world,0
10454,B. Searle,General operational review of textbooks,0
10455,B. Searle and EDT,Evaluation in World Bank education projects : lessons from three case studies,0
10456,"G. Sedlacek, E. Gustafsson-Wright, M. Cortes Neri and P. F. Orazem","The responses of child labor, school enrollment, and grade repetition to the loss of parental earnings in Brazil, 1982-1999",0
10457,"G. Sedlacek, N. Ilahi and P. F. Orazem","How does working as a child affect wage, income, and poverty as an adult?",0
10458,L. Segnestam,Environmental performance indicators : a second edition note,0
10459,"L. Segnestam, A. Persson, M. Nilsson, A. Arvidsson and E. Ijjasz",Country-level environmental analysis - a review of international experience,0
10460,A.-G. S. Seitenova and C. M. Becker,Disability in Kazakhstan : an evaluation of official data,0
10461,Z. Shalizi and J. C. Carbajo,Transport-related air pollution strategies : What lessons for developing countries?,0
10462,"J. Shapiro, K. Lindert and E. Skoufias",Redistributing income to the poor and the rich: public transfers in Latin America and the Caribbean,0
10463,I. A. Sharif,Building a targeting system for Bangladesh based on proxy means testing,0
10464,R. Sharp,Results of railway privatization in Latin America,0
10465,R. Sharp,Results of railway privatization in Latin America : Resultados de la privatizacion de ferrocarriles en America Latina,0
10466,Z. Shi and V. Le Rouzic,"Learning outcomes, course features and learning factors of WBI client learning courses",0
10467,"Z. Shi, C. Zhou and F. Ouchi","The performance of World Bank Institute core course training, FY 1999-2001",0
10468,K. W. Shim and Y.-S. Ra,The Korean case study : past experience and new trends in training policies,0
10469,P. Shyamsundar,Poverty and environment indicators,0
10470,"P. Shyamsundar, K. Hamilton, L. Segnestam, M. Sarraf and S. Frankhauser",Country assistance strategies and the environment,0
10471,P. Shyamsundar and S. Kishore,An environmental review of 2002-04 country assistance strategies,0
10472,S. d. Silva and J.-w. Sum,Social funds as an instrument of social protection : an analysis of lending trends - FY2000-2007,0
10473,C. Silva-Jauregui and S. J. de Silva,Migration and trade in MENA : problems or solutions?,0
10474,V. Sipahimalani-Rao and P. Clarke,A review of educational progress and reform in the district primary education program (phases i and ii),0
10475,O. Sluchynsky and R. Palacios,Social pensions Part I : their role in the overall pension system,0
10476,S. Smith and A. Martin,Achieving sustainability of biodiversity conservation : report of a GEF thematic review,0
10477,W. S. Smith,"Spending on safety nets for the poor : how much, for how many? The case of Malawi",0
10478,S. Someshwar,Capacity building in World Bank-support forestry projects in sub-Saharan Africa,0
10479,M. Sommers,"Children, education and war : reaching Education for All (EFA) objectives in countries affected by conflict",0
10480,"B. SONG, S. CHOE and DED",Review of urban trends and policies in Korea,0
10481,"A. Srivastava, J. Roux, S. Darghouth, P. Gittinger and C. Ward",Poverty analysis in agricultural water operations - Phase I : review of World Bank financed projects,0
10482,G. Stevenson and P. a. H. R. Department,Adjustment lending and the education sector : the Bank's experience,0
10483,"C. Stewart Ray, P. Gupta and J. de Beyer","Research on tobacco in India (including the betel quid and areca nut): an annotated bibliography of research on use, health effects, economics, and control efforts",0
10484,"M. K. Stone, M. B. Palmisano and H. S. Zia","Impact evaluation of communication as power : listening, inquiring, feedback",0
10485,"K. Subbarao, A. Ahmed and T. Teklu","Selected social safety net programs in the Philippines : targeting, cost-effectiveness and options for reform",0
10486,"K. Subbarao, J. Braithwaite and J. Jalan",Protecting the poor during adjustment and transitions,0
10487,P. Sullivan and D. Glassman,"Governance, management, and accountability in secondary education in Sub-Saharan Africa",0
10488,A. Swanson and L. Lundethors,Public environmental expenditure reviews (PEERS) : experience and emerging practice,0
10489,S. R. Tabor,Community-based health insurance and social protection policy,0
10490,Y. Tajima,"Understanding the livelihoods of former insurgents : Aceh, Indonesia",0
10491,Y. Takamine,Disability issues in East Asia : review and ways forward,0
10492,C. Talbot,"Performance in government : the evolving system of performance and evaluation measurement, monitoring, and management in the United Kingdom",0
10493,"A. Tandon, P. Harimurti, E. Pambudi and A. Pigazzini",The nuts and bolts of Jamkesmas - Indonesia's government-financed health coverage program for the poor and near-poor,0
10494,T. TECLE,"Rural development programs in Ethiopia : a review of the Chilalo agricultural development unit, the Wolamo agricultural development unit, and the minimum package program",0
10495,E. D. Tesliuc,Mitigating social risks in Kyrgyz Republic,0
10496,G. Theisen,Higher education development for Ethiopia : pursuing the vision,0
